ID,Contractee,Contractor,CPV,Type,Country,Nuts,Value,Currency,Value in EUR
437476-2020,CHU Lyon,Hill ROM,33192000,SUPPLIES,FR,FRK26,210572.0,EUR,210572.0
437476-2020,CHU Lyon,Annie Bauer confort,33192000,SUPPLIES,FR,FRK26,319864.0,EUR,319864.0
437476-2020,CHU Lyon,Hill ROM,33192000,SUPPLIES,FR,FRK26,1147568.0,EUR,1147568.0
437476-2020,CHU Lyon,BMB médical,33192000,SUPPLIES,FR,FRK26,887184.0,EUR,887184.0
437476-2020,CHU Lyon,BMB médical,33192000,SUPPLIES,FR,FRK26,256024.0,EUR,256024.0
437476-2020,CHU Lyon,BMB médical,33192000,SUPPLIES,FR,FRK26,635684.0,EUR,635684.0
437476-2020,CHU Lyon,Paramat,33192000,SUPPLIES,FR,FRK26,1562504.0,EUR,1562504.0
437476-2020,CHU Lyon,Waldmann éclairage,33192000,SUPPLIES,FR,FRK26,197040.0,EUR,197040.0
437476-2020,CHU Lyon,PH2 international,33192000,SUPPLIES,FR,FRK26,676288.0,EUR,676288.0
437476-2020,CHU Lyon,PH2 international,33192000,SUPPLIES,FR,FRK26,208076.0,EUR,208076.0
437476-2020,CHU Lyon,ETAC,33192000,SUPPLIES,FR,FRK26,143516.0,EUR,143516.0
437476-2020,CHU Lyon,ARJO,33192000,SUPPLIES,FR,FRK26,335892.0,EUR,335892.0
437476-2020,CHU Lyon,Hill ROM,33192000,SUPPLIES,FR,FRK26,467540.0,EUR,467540.0
437476-2020,CHU Lyon,France Reval,33192000,SUPPLIES,FR,FRK26,252548.0,EUR,252548.0
437476-2020,CHU Lyon,Fullcare,33192000,SUPPLIES,FR,FRK26,555760.0,EUR,555760.0
437476-2020,CHU Lyon,ARJO,33192000,SUPPLIES,FR,FRK26,698888.0,EUR,698888.0
437476-2020,CHU Lyon,ARJO,33192000,SUPPLIES,FR,FRK26,234272.0,EUR,234272.0
437476-2020,CHU Lyon,SECA,33192000,SUPPLIES,FR,FRK26,729656.0,EUR,729656.0
439359-2020,Lasy Państwowe Nadleśnictwo Babki,Zakład Usług Leśnych „TYMEK” Tomasz Jankowiak,77200000,SERVICES,PL,PL418,130297.7,PLN,28142.05
437904-2020,Ministerstvo obrany,Com-Sys Trade spol. s.r.o.,48710000,SUPPLIES,CZ,CZ,17349302.0,CZK,687101.07
437657-2020,Spitalul Clinic Județean de Urgență Craiova,CEZ Vânzare S.A.,9310000,SUPPLIES,RO,RO411,389655.05,RON,78877.54
437657-2020,Spitalul Clinic Județean de Urgență Craiova,CEZ Vânzare S.A.,9310000,SUPPLIES,RO,RO411,378961.65,RON,76712.88
437657-2020,Spitalul Clinic Județean de Urgență Craiova,CEZ Vânzare S.A.,9310000,SUPPLIES,RO,RO411,771321.8,RON,156138.02
437657-2020,Spitalul Clinic Județean de Urgență Craiova,CEZ Vânzare S.A.,9310000,SUPPLIES,RO,RO411,1129874.55,RON,228719.54
437657-2020,Spitalul Clinic Județean de Urgență Craiova,CEZ Vânzare S.A.,9310000,SUPPLIES,RO,RO411,1163974.05,RON,235622.28
437657-2020,Spitalul Clinic Județean de Urgență Craiova,CEZ Vânzare S.A.,9310000,SUPPLIES,RO,RO411,369538.25,RON,74805.31
437657-2020,Spitalul Clinic Județean de Urgență Craiova,CEZ Vânzare S.A.,9310000,SUPPLIES,RO,RO411,1163974.05,RON,235622.28
439234-2020,Centro Hospitalar Universitário Lisboa Norte E. P. E.,Ressonância Magnética — Sociedade de Diagnóstico e Investigação S. A.,50800000,SERVICES,PT,PT,99361.0,EUR,99361.0
439687-2020,Stato maggiore Esercito — Stato maggiore Esercito — Direzione di intendenza — ufficio Amministrazione,Revobyte srl,50312100,SERVICES,IT,ITI43,522583.21,EUR,522583.21
439457-2020,Consejería de Justicia Interior y Víctimas,Dräger Safety Hispania S. A.,50610000,SERVICES,ES,ES30,1970000.0,EUR,1970000.0
437744-2020,Compania Municipală Energetică București S.A.,EUROETANS INDUSTRI,44315200,SUPPLIES,RO,RO321,9891.5,RON,2002.33
437744-2020,Compania Municipală Energetică București S.A.,EUROETANS INDUSTRI,44315200,SUPPLIES,RO,RO321,7383.2,RON,1494.57
437744-2020,Compania Municipală Energetică București S.A.,EUROETANS INDUSTRI,44315200,SUPPLIES,RO,RO321,9891.5,RON,2002.33
437744-2020,Compania Municipală Energetică București S.A.,EUROETANS INDUSTRI,44315200,SUPPLIES,RO,RO321,9795.7,RON,1982.94
437744-2020,Compania Municipală Energetică București S.A.,EUROETANS INDUSTRI,44315200,SUPPLIES,RO,RO321,20938.9,RON,4238.64
437364-2020,VšĮ Jonavos ligoninė,UAB „Salmeda“,33100000,SUPPLIES,LT,LT,6702.0,EUR,6702.0
440881-2020,Cardiff City Council,Everycare (Cardiff) Ltd,85312000,SERVICES,UK,UKG13,16.5,GBP,19.41
439664-2020,Hospital Universitari de Girona Doctor Josep Trueta,Tecnología Medio Ambiente Grupo F. Sánchez  S. L.,90511000,SERVICES,ES,ES512,163686.0,EUR,163686.0
439458-2020,Landesforst Mecklenburg-Vorpommern AöR,Güstrower Garten- Landschafts- und Forstbaugesellschaft mbH,77231600,SERVICES,DE,DE80J,155733.75,EUR,155733.75
439458-2020,Landesforst Mecklenburg-Vorpommern AöR,Güstrower Garten- Landschafts- und Forstbaugesellschaft mbH,77231600,SERVICES,DE,DE80J,58108.48,EUR,58108.48
439458-2020,Landesforst Mecklenburg-Vorpommern AöR,Güstrower Garten- Landschafts- und Forstbaugesellschaft mbH,77231600,SERVICES,DE,DE80J,42690.15,EUR,42690.15
436541-2020,Le fonds Belval,Ateliers bois et Cie,45262400,WORKS,LU,LU,1877208.0,EUR,1877208.0
437667-2020,Státní veterinární ústav Jihlava,K-net Technical International Group s.r.o.,48800000,SUPPLIES,CZ,CZ063,6779847.0,CZK,268508.79
437407-2020,Deutsche Rentenversicherung Knappschaft-Bahn-See,Paranova Pack A/S,33600000,SUPPLIES,DE,DEA51,1.0,EUR,1.0
437407-2020,Deutsche Rentenversicherung Knappschaft-Bahn-See,EMRAmed Arzneimittel GmbH PUREN Pharma GmbH & Co. KG,33600000,SUPPLIES,DE,DEA51,1.0,EUR,1.0
439236-2020,Centro Hospitalar Universitário Lisboa Norte E. P. E.,Ressonância Magnética — Sociedade de Diagnóstico e Investigação S. A.,50800000,SERVICES,PT,PT,99361.0,EUR,99361.0
437700-2020,Górnośląskie Centrum Medyczne im. prof. Leszka Gieca Śląskiego Uniwersytetu Medycznego w Katowicach,Handel Hurtowy i Detaliczny ALDAR,15800000,SUPPLIES,PL,PL22A,213600.3,PLN,46133.97
439337-2020,Centre d'informatique pour la Région bruxelloise,Devoteam SA,72000000,SERVICES,BE,BE100,515867.71,EUR,515867.71
439109-2020,Consorcio del Museo de Ciencias Naturales de Barcelona,Logisdoc Serveis Integrals S. L.,79995000,SERVICES,ES,ES511,216106.0,EUR,216106.0
439227-2020,Centro Hospitalar Universitário Lisboa Norte E. P. E.,Ema Virga,50800000,SERVICES,PT,PT,11088.0,EUR,11088.0
438997-2020,Pohjois-Karjalan hankintatoimi,Taksi- ja Tilausliikenne Mutanen Ay,60100000,SERVICES,FI,FI1D3,11400.0,EUR,11400.0
437810-2020,Wojewódzki Szpital Specjalistyczny w Białej Podlaskiej,Abbvie Sp. z o.o.,33652100,SUPPLIES,PL,PL811,144094.17,PLN,31121.85
437810-2020,Wojewódzki Szpital Specjalistyczny w Białej Podlaskiej,Urtica Sp. z o.o.,33652100,SUPPLIES,PL,PL811,18768.5,PLN,4053.67
437810-2020,Wojewódzki Szpital Specjalistyczny w Białej Podlaskiej,Centrala Farmaceutyczna Cefarm S.A.,33652100,SUPPLIES,PL,PL811,10400.0,PLN,2246.22
437810-2020,Wojewódzki Szpital Specjalistyczny w Białej Podlaskiej,Komtur Polska Sp. z o.o.,33652100,SUPPLIES,PL,PL811,356737.5,PLN,77049.14
437810-2020,Wojewódzki Szpital Specjalistyczny w Białej Podlaskiej,Asclepios S.A.,33652100,SUPPLIES,PL,PL811,272221.5,PLN,58795.14
437810-2020,Wojewódzki Szpital Specjalistyczny w Białej Podlaskiej,Asclepios S.A.,33652100,SUPPLIES,PL,PL811,505500.0,PLN,109179.27
437423-2020,Serviços Partilhados do Ministério da Saúde (SPMS) E. P. E.,Sandoz; Roche; Laboratórios Pfizer; Amgen e Janssen,33600000,SUPPLIES,PT,PT,1.0,EUR,1.0
437474-2020,Logistik Zentrum Niedersachsen Landesbetrieb – Außenstelle Hannover,Bruker Daltonik GmbH,38432200,SUPPLIES,DE,DE929,1.0,EUR,1.0
437461-2020,Samodzielny Publiczny Szpital Kliniczny im. A. Mielęckiego Śląskiego Uniwersytetu Medycznego w Katowicach,Asclepios S.A. 50-502 Wrocław ul. Hubska 44,33600000,SUPPLIES,PL,PL22,405255.31,PLN,87528.14
437461-2020,Samodzielny Publiczny Szpital Kliniczny im. A. Mielęckiego Śląskiego Uniwersytetu Medycznego w Katowicach,ABBVIE Sp. z o.o. 02-676 Warszawa ul. Postępu 21B,33600000,SUPPLIES,PL,PL22,3695344.05,PLN,798130.46
437461-2020,Samodzielny Publiczny Szpital Kliniczny im. A. Mielęckiego Śląskiego Uniwersytetu Medycznego w Katowicach,Konsorcjum: Urtica Sp. z o.o. i PGF S.A.,33600000,SUPPLIES,PL,PL22,125000.01,PLN,26997.84
439106-2020,Regia Națională a Pădurilor – Romsilva R.A.,TEIUC PROD-TRANS SRL,77211100,SERVICES,RO,RO321,29750.0,RON,6022.27
439449-2020,Zakład Gospodarki Odpadami Komunalnymi sp. z o.o.,Eko-Max Recykling sp. z o.o.,90500000,SERVICES,PL,PL622,300000.0,PLN,64794.82
437449-2020,Община Върбица,„Анна-Маркет“ ЕООД,15000000,SUPPLIES,BG,BG333,145000.0,BGN,73979.59
437369-2020,Община Пловдив,„Галвано — Костадинов с-ие“ СД,39000000,SUPPLIES,BG,BG421,96860.0,BGN,49418.37
437369-2020,Община Пловдив,„Галвано-Костадинов с-ие“ СД,39000000,SUPPLIES,BG,BG421,21690.0,BGN,11066.33
439137-2020,Agence française de développement,Adamantia Advisory,72610000,SERVICES,FR,FR101,160650.0,EUR,160650.0
437355-2020,Viešoji įstaiga Respublikinė Šiaulių ligoninė,UAB „Profarma Global“,33141420,SUPPLIES,LT,LT,460.0,EUR,460.0
437355-2020,Viešoji įstaiga Respublikinė Šiaulių ligoninė,UAB „Skirgesa“,33141420,SUPPLIES,LT,LT,31912.0,EUR,31912.0
437355-2020,Viešoji įstaiga Respublikinė Šiaulių ligoninė,A. Zapalskio „Azas“,33141420,SUPPLIES,LT,LT,1118.4,EUR,1118.4
437355-2020,Viešoji įstaiga Respublikinė Šiaulių ligoninė,UAB „AmberCell Solution“,33141420,SUPPLIES,LT,LT,20300.0,EUR,20300.0
437400-2020,Технически университет — Габрово,„Стемо“ ООД,30200000,SUPPLIES,BG,BG322,59363.0,BGN,30287.24
439113-2020,Wyższy Urząd Górniczy,Sevitel sp. z o.o.,50410000,SERVICES,PL,PL,562493.5,PLN,121488.88
439113-2020,Wyższy Urząd Górniczy,Drager Polska sp. z o.o.,50410000,SERVICES,PL,PL,53929.6,PLN,11647.86
439113-2020,Wyższy Urząd Górniczy,Centrum Badań i Dozoru Górnictwa Podziemnego sp. z o.o.,50410000,SERVICES,PL,PL,36279.99,PLN,7835.85
439156-2020,Stadt Leverkusen – Fachbereich Recht und Vergabestelle,MTB Beiss e.K.,60000000,SERVICES,DE,DEA24,76505.0,EUR,76505.0
439156-2020,Stadt Leverkusen – Fachbereich Recht und Vergabestelle,MTB Beiss e.K.,60000000,SERVICES,DE,DEA24,76505.0,EUR,76505.0
439156-2020,Stadt Leverkusen – Fachbereich Recht und Vergabestelle,MTB Beiss e.K.,60000000,SERVICES,DE,DEA24,76505.0,EUR,76505.0
439156-2020,Stadt Leverkusen – Fachbereich Recht und Vergabestelle,MTB Beiss e.K.,60000000,SERVICES,DE,DEA24,5337.16,EUR,5337.16
439156-2020,Stadt Leverkusen – Fachbereich Recht und Vergabestelle,MTB Beiss e.K.,60000000,SERVICES,DE,DEA24,35994.8,EUR,35994.8
439156-2020,Stadt Leverkusen – Fachbereich Recht und Vergabestelle,MTB Beiss e.K.,60000000,SERVICES,DE,DEA24,62184.12,EUR,62184.12
439156-2020,Stadt Leverkusen – Fachbereich Recht und Vergabestelle,MTB Beiss e.K.,60000000,SERVICES,DE,DEA24,78195.6,EUR,78195.6
439156-2020,Stadt Leverkusen – Fachbereich Recht und Vergabestelle,MTB Beiss e.K.,60000000,SERVICES,DE,DEA24,78195.6,EUR,78195.6
439156-2020,Stadt Leverkusen – Fachbereich Recht und Vergabestelle,MTB Beiss e.K.,60000000,SERVICES,DE,DEA24,15194.0,EUR,15194.0
439563-2020,Municipiul Cluj-Napoca,SYNERGETICS CORPORATION,71410000,SERVICES,RO,RO113,1750000.0,RON,354251.01
437459-2020,Ortopedyczno-Rehabilitacyjny Szpital Kliniczny im. Wiktora Degi Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,Konsorcjum firm w składzie Urtica sp. z o.o. (lider) oraz Polska Grupa Farmaceutyczna S.A.,33600000,SUPPLIES,PL,PL415,1097196.24,PLN,236975.43
437459-2020,Ortopedyczno-Rehabilitacyjny Szpital Kliniczny im. Wiktora Degi Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,Salus International Sp. z o.o.,33600000,SUPPLIES,PL,PL415,218400.0,PLN,47170.63
437459-2020,Ortopedyczno-Rehabilitacyjny Szpital Kliniczny im. Wiktora Degi Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,Konsorcjum firm w składzie Urtica Sp. z o.o.,33600000,SUPPLIES,PL,PL415,39562.0,PLN,8544.71
437459-2020,Ortopedyczno-Rehabilitacyjny Szpital Kliniczny im. Wiktora Degi Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,Bialmed Sp. z o.o.,33600000,SUPPLIES,PL,PL415,36667.8,PLN,7919.61
439759-2020,ANAS SpA,Pini Swiss Engineers SA,71311220,SERVICES,IT,ITI43,3000000.0,EUR,3000000.0
439759-2020,ANAS SpA,SGAI srl — Studio di geologia applicata e ingegneria di E. Forlani & C.,71311220,SERVICES,IT,ITI43,3000000.0,EUR,3000000.0
439759-2020,ANAS SpA,Concise Consorzio stabile soc. cons. pA,71311220,SERVICES,IT,ITI43,3000000.0,EUR,3000000.0
439759-2020,ANAS SpA,Sintagma srl,71311220,SERVICES,IT,ITI43,14500000.0,EUR,14500000.0
439759-2020,ANAS SpA,SWS Engineering SpA,71311220,SERVICES,IT,ITI43,13000000.0,EUR,13000000.0
439568-2020,Skarb Państwa – Generalny Dyrektor Dróg Krajowych i Autostrad ul. Wronia 53 00-874 Warszawa Prowadzący postępowanie: Generalna Dyrekcja Dróg Krajowych i Autostrad Oddział w Opolu ul. Niedziałkowskiego 6 45-085 Opole adres strony internetowej: www.gddkia.gov.pl Oddział w Opolu,Remondis Opole Sp. z o.o.,77310000,SERVICES,PL,PL52,4336614.44,PLN,936633.79
437780-2020,Gestió de Serveis Sanitaris,IPP Uniformes S. L.,39518000,SUPPLIES,ES,ES513,8660.9,EUR,8660.9
437780-2020,Gestió de Serveis Sanitaris,Emilio Carreño S. L.,39518000,SUPPLIES,ES,ES513,2503.74,EUR,2503.74
437780-2020,Gestió de Serveis Sanitaris,Lyreco España S. A.,39518000,SUPPLIES,ES,ES513,5513.0,EUR,5513.0
437780-2020,Gestió de Serveis Sanitaris,Emilio Carreño S. L.,39518000,SUPPLIES,ES,ES513,20109.54,EUR,20109.54
437780-2020,Gestió de Serveis Sanitaris,Iberoamericana de Hilados y Tejidos S. A.,39518000,SUPPLIES,ES,ES513,2598.1,EUR,2598.1
437780-2020,Gestió de Serveis Sanitaris,Emilio Carreño S. L.,39518000,SUPPLIES,ES,ES513,1195.14,EUR,1195.14
437658-2020,Landkreis Freising,Danner Verpackungen GmbH & Co. KG,39220000,SUPPLIES,DE,DE21B,684000.0,EUR,684000.0
437333-2020,„МБАЛ „Св. Пантелеймон“ АД — гр. Ямбол,„Медицинска техника инженеринг“ ООД,33696500,SUPPLIES,BG,BG343,8397.23,BGN,4284.3
437333-2020,„МБАЛ „Св. Пантелеймон“ АД — гр. Ямбол,„Диасистемс“ ЕООД,33696500,SUPPLIES,BG,BG343,1656.0,BGN,844.9
437333-2020,„МБАЛ „Св. Пантелеймон“ АД — гр. Ямбол,„Билмед“ ЕООД,33696500,SUPPLIES,BG,BG343,4936.5,BGN,2518.62
439608-2020,Agence française de développement,Eurogroup consulting,79311000,SERVICES,FR,FR101,278300.0,EUR,278300.0
437448-2020,Национален център по трансфузионна хематология,„Елпак Лизинг“ ЕООД,33696100,SUPPLIES,BG,BG411,80604.3,BGN,41124.64
437448-2020,Национален център по трансфузионна хематология,„Елит Медика“ ООД,33696100,SUPPLIES,BG,BG411,620.6,BGN,316.63
437756-2020,Universitatea din București,Transfer Expert Logistic,31680000,SUPPLIES,RO,RO321,113094.55,RON,22893.63
437756-2020,Universitatea din București,Electric Valcor,31680000,SUPPLIES,RO,RO321,24500.2,RON,4959.55
437756-2020,Universitatea din București,Transfer Expert Logistic,31680000,SUPPLIES,RO,RO321,32022.04,RON,6482.19
437756-2020,Universitatea din București,Electric Valcor,31680000,SUPPLIES,RO,RO321,15426.81,RON,3122.84
437756-2020,Universitatea din București,Electric Valcor,31680000,SUPPLIES,RO,RO321,160316.93,RON,32452.82
437756-2020,Universitatea din București,Transfer Expert Logistic,31680000,SUPPLIES,RO,RO321,124545.51,RON,25211.64
437756-2020,Universitatea din București,Transfer Expert Logistic,31680000,SUPPLIES,RO,RO321,53880.99,RON,10907.08
437756-2020,Universitatea din București,Transfer Expert Logistic,31680000,SUPPLIES,RO,RO321,6258.74,RON,1266.95
437440-2020,Politechnika Gdańska,Edward Lutoborski Przedsiębiorstwo Handlowe E&D,39111100,SUPPLIES,PL,PL634,387285.18,PLN,83646.91
437440-2020,Politechnika Gdańska,Edward Lutoborski Przedsiębiorstwo Handlowe E&D,39111100,SUPPLIES,PL,PL634,12526.32,PLN,2705.47
437440-2020,Politechnika Gdańska,Edward Lutoborski Przedsiębiorstwo Handlowe E&D,39111100,SUPPLIES,PL,PL634,46356.24,PLN,10012.15
437440-2020,Politechnika Gdańska,Przedsiębiorstwo Zaopatrzenia Szkół Cezas Sp. z o.o.,39111100,SUPPLIES,PL,PL634,39890.13,PLN,8615.58
437440-2020,Politechnika Gdańska,Przedsiębiorstwo Zaopatrzenia Szkół Cezas Sp. z o.o.,39111100,SUPPLIES,PL,PL634,7382.46,PLN,1594.48
437759-2020,Spitalul Județean de Urgență Alexandria,Alliance Healthcare România,33690000,SUPPLIES,RO,RO317,958.44,RON,194.02
437759-2020,Spitalul Județean de Urgență Alexandria,Mediplus Exim,33690000,SUPPLIES,RO,RO317,7680.0,RON,1554.66
437759-2020,Spitalul Județean de Urgență Alexandria,Pharmafarm,33690000,SUPPLIES,RO,RO317,8631.0,RON,1747.17
437759-2020,Spitalul Județean de Urgență Alexandria,Farmexim S.A.,33690000,SUPPLIES,RO,RO317,8440.0,RON,1708.5
437759-2020,Spitalul Județean de Urgență Alexandria,Farmexim S.A.,33690000,SUPPLIES,RO,RO317,42844.0,RON,8672.87
437759-2020,Spitalul Județean de Urgență Alexandria,Farmexim S.A.,33690000,SUPPLIES,RO,RO317,13582.0,RON,2749.39
437746-2020,Școala Gimnazială „Mircea cel Bătrân”,ENEL ENERGIE MUNTENIA S.A.,9310000,SUPPLIES,RO,RO314,5770.08,RON,1168.03
437600-2020,Miasto Stołeczne Warszawa w imieniu którego działa Zarząd Zieleni m.st. Warszawy,Investim S.A.,39113600,SUPPLIES,PL,PL911,710175.0,PLN,153385.53
437758-2020,Uniwersyteckie Centrum Kliniczne,Enea Spółka Akcyjna,9300000,SUPPLIES,PL,PL634,12447630.0,PLN,2688473.0
437886-2020,Institut klinické a experimentální medicíny,Black Storm s.r.o.,33141112,SUPPLIES,CZ,CZ010,200408.0,CZK,7936.95
437886-2020,Institut klinické a experimentální medicíny,Black Storm s.r.o.,33141112,SUPPLIES,CZ,CZ010,2871240.0,CZK,113712.48
439293-2020,Dirección General de Carreteras,Audeca S. L. U.,50230000,SERVICES,ES,ES300,7939156.16,EUR,7939156.16
436543-2020,Département de la Gironde,Entreprise Tardy,45233000,WORKS,FR,FRI12,189835.0,EUR,189835.0
436543-2020,Département de la Gironde,Guintoli,45233000,WORKS,FR,FRI12,11098652.81,EUR,11098652.81
437601-2020,Instytut Hematologii i Transfuzjologii,Roche Diagnostics Polska Sp. z o.o.,33696300,SUPPLIES,PL,PL911,161858.0,PLN,34958.53
437601-2020,Instytut Hematologii i Transfuzjologii,Biokom Spółka z ograniczoną odpowiedzialnością Sp. k.,33696300,SUPPLIES,PL,PL911,14926.23,PLN,3223.81
437601-2020,Instytut Hematologii i Transfuzjologii,Bionovo,33696300,SUPPLIES,PL,PL911,3700.0,PLN,799.14
437601-2020,Instytut Hematologii i Transfuzjologii,Bio-Rad Polska Sp. z o.o.,33696300,SUPPLIES,PL,PL911,111060.0,PLN,23987.04
437601-2020,Instytut Hematologii i Transfuzjologii,Werfen Polska Sp. z o.o.,33696300,SUPPLIES,PL,PL911,331429.0,PLN,71582.94
437601-2020,Instytut Hematologii i Transfuzjologii,Copernicus Diagnostics Sp. z o.o.,33696300,SUPPLIES,PL,PL911,123320.0,PLN,26634.99
437601-2020,Instytut Hematologii i Transfuzjologii,Becton Dickinson,33696300,SUPPLIES,PL,PL911,8933.21,PLN,1929.42
436338-2020,Jyväskylän kaupunki,Rakennusliike U. Lipsanen Oy,45000000,WORKS,FI,FI193,12840000.0,EUR,12840000.0
436338-2020,Jyväskylän kaupunki,Caverion Suomi Oy,45000000,WORKS,FI,FI193,988500.0,EUR,988500.0
436338-2020,Jyväskylän kaupunki,Keski-Suomen Ilmastointihuolto Oy,45000000,WORKS,FI,FI193,1440000.0,EUR,1440000.0
436338-2020,Jyväskylän kaupunki,Bravida Finland Oy,45000000,WORKS,FI,FI193,1171800.0,EUR,1171800.0
437679-2020,Gemeinde Isernhagen – Vergabestelle,Lichtzentrale Lichtgroßhandel GmbH,34928430,SUPPLIES,DE,DE929,63462.42,EUR,63462.42
439248-2020,BWI GmbH,Fast Lane GmbH,80500000,SERVICES,DE,DE30,0.01,EUR,0.01
440845-2020,Cumbria County Council,The Human Support Group Ltd,85300000,SERVICES,UK,UKG13,775.06,GBP,911.84
436451-2020,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,ENGIE Deutschland GmbH,45331210,WORKS,DE,DE212,635498.22,EUR,635498.22
437659-2020,Helmholtz-Zentrum Dresden-Rossendorf e. V.,Raid Media Systems GmbH,48820000,SUPPLIES,DE,DED21,0.01,EUR,0.01
437659-2020,Helmholtz-Zentrum Dresden-Rossendorf e. V.,Cloud&Heat Technologies GmbH,48820000,SUPPLIES,DE,DED21,0.01,EUR,0.01
439001-2020,Aarhus Kommune,CleanTech Danmark A/S,90000000,SERVICES,DK,DK042,4800000.0,DKK,643431.64
439001-2020,Aarhus Kommune,All Remove Danmark A/S,90000000,SERVICES,DK,DK042,1200000.0,DKK,160857.91
437436-2020,Aalto University Foundation sr,Raith B.V.,38000000,SUPPLIES,FI,FI1B1,1743470.0,EUR,1743470.0
439764-2020,Société d'habitations à loyer modéré de la Réunion,Urban Architectes,71221000,SERVICES,FR,FRY4,255755.5,EUR,255755.5
437532-2020,Bundesrepublik Deutschland vertreten durch das Beschaffungsamt des Bundesministeriums des Innern,Atos Information Technology GmbH,48000000,SUPPLIES,DE,DE,515644.0,EUR,515644.0
436549-2020,Jēkabpils pilsētas pašvaldība,SIA “VIA”,45233252,WORKS,LV,LV009,918542.15,EUR,918542.15
437443-2020,Soproni Egyetem,Envirotools Környezetvédelmi Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,38000000,SUPPLIES,HU,HU221,1963900.0,HUF,5341.33
437443-2020,Soproni Egyetem,Harmónia 91 Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,38000000,SUPPLIES,HU,HU221,16623342.0,HUF,45211.44
437443-2020,Soproni Egyetem,Envirotools Környezetvédelmi Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,38000000,SUPPLIES,HU,HU221,560900.0,HUF,1525.51
437443-2020,Soproni Egyetem,Envirotools Környezetvédelmi Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,38000000,SUPPLIES,HU,HU221,1812800.0,HUF,4930.37
